id,tweet,label
409,son bir şarkı istiyorum senden be arap,hiçbiri
410,arap ve arap sevicilerdeki terlik aşkı niye,nefret
411,akçaabat kültür sanat ve turizm şehri diyorum gülüyorsunuz ama bugün ingilizce konuşmak zorunda kaldım turistlerle hem de arap değillerdi :d,hiçbiri
412,ne ara arap dinine döndü bu kadın? çıldırmamak elde değil ama reklamın iyisi kötüsü olmaz tabi. kadın pr'a çıkmış beyler dağılın,nefret
413,siz sanıyor taksim full arap siz bilmiyor taksim'de keşfedilmemiş mekanlar,hiçbiri
414,dünyanın en güzel dili ve yazısı arapçadır. çünkü kuran-ı kerim arapça olduğu için ve peygamberimiz arap olduğu için,hiçbiri
415,1.80'lik arap tayları yüzünden 1.50'lik midillileri üzdünüz beyler,hiçbiri
416,arap lanetine,nefret
417,trene arap turist yaşlı kadın bindi bastonla. kimse yer vermiyor koçlarım benim böyle böyle eğiteceğiz ihtiyarları,nefret
418,bugünkü israil ordusunun temelini oluşturan yahudi terör örgütleri önemli rol oynadı bunların başında haganah irgun stern geliyordu 1920'den itibaren bölgede gittikçe şiddetlenen ayaklanmalar ve yahudi arap çatışmalarından sonra,nefret
419,"26 1840'da kandahar'a siyasi ve askeri ajan olarak atanır. daha sonra ""arap osmanlı"" ajanı olarak 1844'de bağdat'a gelir. bağdat'ta çivi yazısı ve özellikle bisütun behistun yazıtları hakkında geniş incelemeler yapar.",hiçbiri
420,balkonda oturmuş arap şükrü bu şehir boğuyor dinliyoruz müthiş,hiçbiri
421,yahudi ve arap nüfus oranları birbirine yaklaştı tehlikenin farkına varan araplar yeşil el kara el cihadi mukaddes gibi örgüt ve derneklerle mücadeleye başlarken yahudiler de ingilizler tarafından desteklenen ve eğitilen,hiçbiri
422,sen de arap maymununa benzemişsin,nefret
423,pkk'lı teröristler diğer bölgelerde de yaptıkları gibi #aynisa'da da okullara teröristbaşı öcalan'ın posterlerini asıyor. bölgede bulunan arap ve kürt çocukları hem ideolojik hem de dini açıdan asimile ediliyor. operasyon için geç kalırsak gelecek nesilleri de kaybetmiş oluruz.,hiçbiri
424,hocam senin üstüne giydiğin cübbeyi kafana taktığın sarığı sikeyim amına koyduğumun arap sevicisi. senin kafanın içinde beyin yerine piknik tüpü var sapık piç,nefret
425,yaratıcı zihniyet bem dışarı nargile düşündüm sonra beni suri arap sanıp linç ederler diye vazgeçtim,nefret
426,halk değil pkk destekçisi arap ve kürt aşiretleri,hiçbiri
427,sigara içmek ingiltere'de almanya'da fransa'da sokakta dahi yasak rusya'ysa son aldığı bir kararla sigarayı balkonda bile içmeyi yasakladı benim. gibi tiryakileri arap ve afrika ülkeleri hariç hiçbir ülke kabul etmiyor uluslararası terörist olduk amk,hiçbiri
428,abd'nin suriye temsilcisi jeffrey daeş karşıtı koalisyonun parçası olarak temelde pkk bağlantılı birçoğu ypg pyd'li yerel güçlere destek vermek için suriye'ye girdik buraya daha sonra arap savaşçıların da katıldığı sdg de dahil oldu ve çok etkiliydi.,hiçbiri
429,"imamı asım kıraatına göre 10 kalın harf direk ""a u ı"" sesi verilerek okunur fakat 19 tane ince harflerde ""ü i e ea ea"" karışımı bir sesle okunur özellikle medde böyle olur diye okuyun demişti her iki hocam ""kum"" arap kıraatıdır ""küm"" bizim yani lehçe farkından dolayıdır bu fark",hiçbiri
430,akp'li cumhurbaşkanı tayyip erdoğan'ın rezil ettik kirlettik dediği ayder yaylası 24 eylül'de imara hayırlı olsun rizeliler bir an önce arapça öğrenin. arap dolacak oraya,hiçbiri
431,dinci yeşile düşmandır. tıpkı arap gibi. dinci bulunduğu yeri çöle dönüştürür. tıpkı arap gibi. sonra da içinde şaraptan ırmakların aktığı yeşilliklerle dolu bir cennet hayal eder. tıpkı arap gibi.,nefret
432,türban bir arap giysisidir ve islamla bir alakası yoktur. ahlak ve vicdan her insanın kalbindedir ve türbanın altında değil. #adamsıntelekom,nefret
433,arap puştu zengin piçleri ile dürüstlük mü yaptı acaba?,nefret
434,arap dünyası osmanlı sevmez!... bunu açıkça gösteriyorlar!... ama arapçılar sever. türkiye'deki bir takım tebaya gaz verirler.!? göz kırptıkları mavi boncuk taktıkları ağız suyu akıttıkları tek şey osmanlı'nın eyaletimsi yapısıdır.!!??,hiçbiri
435,babasının malını mı dağıtıyor bu tayyip efendi... sanki boş bir arazi var elinde ve o arazide hayat yok. oysa bahsettiği alanlarda kürt arap süryani çerkez ermeni vb halklar yaşıyor. evi tarlası var bir yaşam ve yönetim sistemi var.,hiçbiri
436,bir türk bir çeçen olarak gittiğimiz arap lokantasında acaba tadı nasıldır diye sipariş ettiğimiz humusları öylece bırakıp çıkmıştık. sanırım arap yemekleri ile aram hiç iyi gitmeyecek...,hiçbiri
437,ido koltuk seçimi yine mükemmel ötesi. arap yanı koridor 2 çocuk,nefret
438,arap medyasında flaş iddia esad güçlerini kürtlerin üzerine yolladı! rojava ve deyrizor'da kritik anlar! ayrıntılar #rojava #esad #deyrezor #suriye #qsd #hsd #twitterkurds #sdf #ypg #kurdish #dsg,hiçbiri
439,ayrıca islam'ı arap kültürü harmanıyla eleştirmeyi bırakalı bir yüz yıl oldu neredeyse her inanç ve kültür gibi o da her şeye uyum sağlıyor zaten siz neyin kavgasını ediyorsunuz?,hiçbiri
440,abd arap yarımadasına asker yollamaya devam ediyor,hiçbiri
441,arap yağı çok bulunca gerisini siz anladınız,nefret
442,"4 arap alimler humeyni rejiminin ve şii ayetullah ekibin gerçek yüzünü 1982 yılında esed rejiminin hama katliamı ile çok kısa sürede anladılar. türkiye islamcı hocaları ile 30 yıl sonra suriye savaşı ile iran'ın katil ve zalim olduğunu ""anca"" anlayabildi...",hiçbiri
443,"1 ""arap alimler humeyni'nin de firavun'un şii versiyonu olduğunu kısa sürede anladı. filistinli alim abdullah azzam'ın tevbe suresi tefsirinden okuyun. çünkü humeyni rejimi için sünni islami hareketler baş düşmandır...",hiçbiri
444,yahudiler mi sahibi arap mı #adamsıntelekom,hiçbiri
445,offfff iranlı ev arkim arap nefreti yapıyor çok suudi arabistan'da da kadınlar protesto ediyor diyorum onlar iki sene önceye kadar ehliyet alamıyordu diyor ne alaka acaba,hiçbiri
446,adam 200 metre mesafe için şoförlü araç kiraladı arap yoğurdu bol buldu mu... neyse,nefret
447,"şaka maka 2018 teknofestine giderken pendikte her tarafta arap ve suri kaynaması bundan dolayı türkçe konuşacak insan bulamadığımdan ""allah bu şehri yerle yeksan etsin"" diye beddua etmiştim. eğer benim bedduamdan dolayı ise huzurlarınızda geri alıyorum",nefret
448,avrupalıların türkiye'yi arap ülkesi sanmasından ötürü 3 gündür etrafta turizm rehberi gibi türkiye'yi tanıtıyorum,hiçbiri
449,"#hataytanitimgünleri ""orada ortam nasıl?"" sorusunu reyhanlı'dan birine sordum cevap her taraf arap dolu bizden kat kat fazlalar. antakya'dan birine sordum cevap ben arapça bilmem türküm bana sürekli ""neden arapça konuşmuyorsun?"" diyorlar.",hiçbiri
450,artık yağmur yağdığında camdan harbiden arap kızları bakıyor hayaldi gerçek oldu nereden nereye. emeği geçen herkese teşekkürler.,nefret
451,"çin dışişleri bakanlığından kıbrıs meselesine ilişkin yapılan açıklamada ""herhangi bir çözüm planının kıbrıs rum ve türklerinin iki toplumun çıkarlarına uygun olması gerektiğine inanıyoruz"" ifadeleri yer aldı.",hiçbiri
452,resmi cumhurbaşkanı recep tayyip erdoğan birleşmiş milletler 74. genel kurul görüşmeleri için bulunduğu new york'ta abd rum ortodoks başpiskoposu elpidophoros'u kabul etti.,hiçbiri
453,doğu akdeniz'de türkiye'nin ve kıbrıs türk halkının çıkarlarını sonuna kadar koruyacağız kıbrıs meselesinin 50 yıldan uzun süredir devam eden müzakerelere rağmen rum tarafının uzlaşmaz tavrı sebebiyle çözüme kavuşamamıştır.,hiçbiri
454,reis'in bm kürsüsünde fırçaladığı ülkeler kıbrıs rum kesimi mısır abd ermenistan israil hindistan myanmar suriye  s.arabistan.,hiçbiri
455,hayatları ruma yaranmakla geçti hala bugün bile maraş konusunda rum ile aynı görüşü paylaşırlar rumun tezlerini destekleyici araştırmalar çalışmalarla uğraşırlar. bir arpa boyu bunlarda değişiklik göremezsin. bunlarda zihniyet hiç değişmez. rumla hedefleri aynıdır. maraş açılmasın.,nefret
456,şimdi bir ege kasabası bir de rum havası dilimize dökülüyor içimizin acısı nasıl olsa bu keder iki kadeh arası ne dert kalır ne gam gece yarısı,hiçbiri
457,merkezi liderlik! işte müslümanlardan alınan ama isveç'te ingiltere'de krallıkla katoliklerde vatikan'la ortodokslarda fener rum patriğinde yaşatılan... kendilerine hak görüp müslümanlara hak tanımadıkları her şeyin en önemlisi!,hiçbiri
458,"çözüm arzusuyla bilinen lideriniz mustafa akıncı bile rum kesiminin şımarıklığından dem vuruyor ""kıbrıs türklerinin güvenlik ve egemenlik kaygıları göz ardı edildiği müddetçe çözüm olamaz"" diyor. türkiye karşıtlığı kıbrıs'a huzur getirmez sevgili dostum emin ol bundan.",nefret
459,beşiktaş bir türk kulübüdür ve başına kulübün değerini bilecek olanlar geçmelidir. doğu karadenizli laz rum dönmeleri balkan göçmeni çerkes kürt arap ve ermeni bu değeri anlayabilecek kapasitede değildir dolayısıyla başkan seçilirken bu durum göz önünde bulundurulmalı.,nefret
460,bundan 300 yıl önce benim dedem ferman padişahın ama dağlar bizim deyip osmanlıya kafa tutarken çok büyük ihtimalle sizin dedeleriniz rum meyhanelerinde karı sikme derdindeydi,hiçbiri
461,24 eylül bm rte'nin genel kurulu konuşması insani vicdani bir konuşma lakin doğu akdeniz'de rum tarafının yanında olan ermenistan'da soykırım anıtını ziyaret eden filistin'in hakkını savunmuştur ulan adamlar bizden nefret ediyor bütün düşmanlarımızla ortaklar hala... ne desek boş,hiçbiri
462,çavuşoğlu'ndan kıbrıslı rum mevkidaşına federasyon mu konfederasyon mu?,hiçbiri
463,çalışıyorum merak etmeyin. mesela sizin lefkoşa'nın sınır mahallelerinde rum dostlarıyla bira yudumlarken bir taraftan avrupa hayalleri kurup diğer taraftan türkiye'ye söven 74 öncesinden bihaber haşarı bir kıbrıs genci olduğunuzu bilecek kadar hakimim sosyolojinize.,hiçbiri
464,filistin gibi ezelden beri bize düşmanlık yapan bir ülkeyi savunmamız çok saçma. uluslararası dengeleri gözetiyoruz anlıyorum ama günümüzde bile rum kesimine destek veren ermeni anıtlarını ziyaret eden bir ülkeyi her alanda savunmamız canımı sıkıyor.,hiçbiri
465,dışarıdaki yunanlılar bunu kabulleniyor da içimizdeki rum tohumları bu gerçeği bir türlü kabul etmek istemiyor #receptayyiperdoğan,nefret
466,türkiye'de rum ortodoks cemaati ermeni cemaati musevi cemaati ermeni katolikleri cemaati süryani kadim cemaati süryani katolik cemaati süryani meryem ana cemaati keldani cemaati gedikpaşa ermeni protestan cemaati yedikule ermeni cemaati türkiye yahudileri cemaati,hiçbiri
467,sayın bakanımız önce fransız bir kadına (!) yargı dağıtmış bizi gururlandırmış şimdi de rum mevkidaşına gerekli cevabı vererek bir kez daha göğsümüzü kabartmıştır. teşekkürler sayın bakanım.,hiçbiri
468,cumhurbaşkanı akıncı görüşmede rum tarafının tek yanlı hidrokarbon çalışmalarının doğu akdeniz'de yarattığı gerginliğe işaret etti. akıncı ayrıca hidrokarbon kaynaklarının ortak komite ile yönetilmesi önerisi hakkında bilgi verdi.,hiçbiri
469,güney kıbrıs rum yönetimi cumhurbaşkanı nicos anastasiadis müzakerelerin başlaması için türkiye doğu akdeniz'deki doğal gaz petrol aramalarından vazgeçmeli diye şart koşmuş. ayy sen kimsin vre nicos? sen kimsin de koskoca türkiye cumhuriyeti devletine şart koşuyorsun şuursuz.,saldırgan
470,1895 trabzon vilayeti yıllığına göre ordu kazası ve nahiyelerinde yaşayan toplam nüfusun 98.647 doksan sekiz bin altı yüz kırk yedi olduğu ve dinlere göre şöyle ayrıldığı belirtilmiştir müslüman 80.333 rum 10.443 ermeni 7.583 protestan 288 toplam 98.647,hiçbiri
471,doğu akdeniz'de rum yönetimini destekliyor.,hiçbiri
472,geçen arabın birisi seni takipçi grubuna ekleyeyim mi dedi. ekleme ag.rum senin dedim. arap hesapları lütfen beni takipçi grubuna eklemeyin.,nefret
473,şu resme bakıyorum da eh be kardeşim doğu akdeniz'de israil ve rum kesimine koşulsuz destek veren filistin için koca ülkeni harcadın hadi seni destekleyen trollerin beyinleri yok bari sen de onlara uyma. #receptayyiperdoğan,hiçbiri
474,"cumhurbaşkanı erdoğan ""akdeniz havzası daha başka sorunlarla karşı karşıyadır. kıbrıs meselesi rum tarafının uzlaşmaz tavrı nedeniyle çözülemedi. doğu akdeniz'de hem türkiye'nin hem de kıbrıs türk halkının çıkarlarını koruyacağız."" #ourvoiceerdogan",hiçbiri
475,rum basını türkler küçük bir azınlık olarak kalacak,hiçbiri
476,doğu akdeniz'de ve kıbrıs'ın güneyi gibi yerlerde ülkeler ve ülkemiz petrol arıyor doğalgaz arıyor... bölge ülkelere pay edildi... türkiye bu pay dağıtımına itiraz ediyor... filistin hükümeti rum tarafını desteklediğini ilan etti... biz hala filistin'i destekleme peşindeyiz... neden.,hiçbiri
477,yiğitler burcu bölgemizdeyiz. aradaki tel örgü kuzey kıbrıs türk cumhuriyeti ile güney kıbrıs rum yönetimi'ni birbirinden ayırıyor. tarihini bilmeyenin değeri olmaz... #csuoryantasyon2019 #welcometoorange19,hiçbiri
478,"cumhurbaşkanı erdoğan ""kıbrıs meselesi 50 yıldan uzun süredir devam eden müzakerelere rağmen rum tarafının tavrı yüzünden çözüme kavuşamamıştır.""",hiçbiri
479,yunan'a eskiden rum denirmiş mustafa kemal bunları izmir'de denize döktükten sonra yunan olmuş yani yıkanmak temizlenmekteki yunmak. 100 giderli etimolojik mizahtır kshsaja,nefret
480,sayısız kez yazdım tekrar edeyim. benim ermeni rum yahudi hristiyan hiçbir vatandaşımızla sorunum yoktur. bunu yaparsam gayrimüslim arkadaşlarıma ihanet etmiş olurum. kimliğini inkar eden taşnak siyon pontus ve pakradunilerdir bu ülkede sorun çıkarıp bekamızı tehdit edenler,nefret
481,"kktc cumhuriyet meclisi başkan yardımcısı töre ""rum zihniyetiyle siyasi eşitlik düzeyinde bir anlaşmaya varmamız mümkün değil"" haberin devamı için tıklayın...",nefret
482,reis bm genel kurulunda suudi'lere israil'e rumlara ermenilere keşmir sorunu'na pkk ve ypg'ye kötü daldı be yaa...,nefret
483,tebrikler sayın başkan bm konuşmanızda sandalyelerini popoları ile sağa sola çekmeye çalışarak şirin gözükmeye çalışan katil siyonist israil ve uşağı suudiler ve de ermeni ve rum'ları gömmenizden dolayı,nefret
484,erdoğan kıbrıs meselesi rum tarafının uzlaşmaz tavrı nedeniyle çözülemedi. türkiye'kıbrıs ta garantördür yunanistan garantördür ingiltere garantördür,hiçbiri
485,cumhurbaşkanımız bm genel kurulunda yargı dağıtıyor... kırbacı çıkarmış bir israil'e koyuyor bir abd'ye bir mısır'a bir kıbrıs rum kesimine. #ourvoiceerdogan,hiçbiri
486,cb erdoğan bmgk'da konuşuyor kıbrıs rum tarafının uzlaşmaz tavrı nedeniyle 50 yıldır çözüme kavuşamadı. doğu akdeniz'deki enerji kaynakları konusunda hem türkiye'nin hem de kıbrıs halkının haklarını sonuna kadar koruyacağız. kaşıkçı cinayeti konusunu da takip edeceğiz,hiçbiri
487,"cumhurbaşkanı recep tayyip erdoğan ""kıbrıs meselesi çözüme kavuşamamıştır. rum tarafı adaletsiz bir siyaset izliyor"" dedi.",hiçbiri
488,kıbrıs sorunun 50 yıldan beridir çözülememesinin sebebinin rum tarafının tutumu olduğunu söyledi. doğu akdeniz'deki doğalgaz aramasının kazan kazan şeklinde bir metodu söyledi. haklarımızı sonuna kadar savunacağız dedi.,hiçbiri
489,erdoğan'ın şu ana kadar konuşmasının ana ekseni doğal olarak göç ve suriyeliler meselesi. hah geldik doğu akdeniz meselesine... kıbrıs meselesini çözmemiz gerektiğini söylüyor. rum tarafına da çakıyor doğal olarak.,hiçbiri
490,dünyada 2 tane ermeni 3 tane rum 5 tane yahudi 10 tane hristiyan ölse birleşmiş milletler hemen ayağa kalkardı... yıllardır her gün müslüman ölüyor ama kimsenin umrunda değil...,hiçbiri
491,"gkry lideri ""kıbrıs yunandır"" temalı konuşmasını eleştiren kktc cumhurbaşkanı akıncı rum basını tarafından açık hedef haline getirildi. ada'da türklerin eşitliğinin mümkün olamayacağı görüşünü savunan rum basını ""küçük bir azınlık şeklinde kalacağı"" sanrısını inatla sürdürdü.",hiçbiri
